iso3,year,internet_usage
ABW,1989,0
ABW,1990,0
ABW,1991,0
ABW,1992,0
ABW,1993,0
ABW,1994,0
ABW,1995,0
ABW,1996,2.768382663
ABW,1997,2.768382663
ABW,1998,2.768382663
ABW,1999,4.506179098
ABW,2000,15.44282295
ABW,2001,17.1
ABW,2002,18.8
ABW,2003,20.8
ABW,2004,23
ABW,2005,25.4
ABW,2006,28
ABW,2007,30.9
ABW,2008,52
ABW,2009,58
ABW,2010,62
ABW,2011,69
ABW,2012,74
ABW,2013,78.9
ABW,2014,83.78
ABW,2015,88.66122693
ABW,2016,93.54245387
ABW,2017,97.17
ABW,2018,97.17
ABW,2019,97.17
ABW,2020,97.17
ABW,2021,97.17
ABW,2022,97.17
ABW,2023,97.17
AFE,1989,0
AFE,1990,0
AFE,1991,0.001732302
AFE,1992,0.005040808
AFE,1993,0.014629494
AFE,1994,0.031709734
AFE,1995,0.086496311
AFE,1996,0.112752212
AFE,1997,0.213192402
AFE,1998,0.386772417
AFE,1999,0.569512051
AFE,2000,0.774217555
AFE,2001,0.961552005
AFE,2002,1.131629443
AFE,2003,1.430398355
AFE,2004,1.716046675
AFE,2005,1.805523142
AFE,2006,2.058101768
AFE,2007,2.773273826
AFE,2008,2.694149781
AFE,2009,3.207416172
AFE,2010,5.296973614
AFE,2011,6.802750221
AFE,2012,8.534750117
AFE,2013,10.12694547
AFE,2014,12.23771579
AFE,2015,14.48584915
AFE,2016,15.75332982
AFE,2017,17.31098687
AFE,2018,20.06302426
AFE,2019,22.58959071
AFE,2020,24.98840087
AFE,2021,27.66065378
AFE,2022,27.66065378
AFE,2023,27.66065378
AFG,1989,0
AFG,1990,0
AFG,1991,0
AFG,1992,0
AFG,1993,0
AFG,1994,0
AFG,1995,0
AFG,1996,0
AFG,1997,0
AFG,1998,0
AFG,1999,0
AFG,2000,0
AFG,2001,0.004722568
AFG,2002,0.004561395
AFG,2003,0.087891253
AFG,2004,0.10580903
AFG,2005,1.224148084
AFG,2006,2.107123645
AFG,2007,1.9
AFG,2008,1.84
AFG,2009,3.55
AFG,2010,4
AFG,2011,5
AFG,2012,5.454545455
AFG,2013,5.9
AFG,2014,7
AFG,2015,8.26
AFG,2016,11
AFG,2017,13.5
AFG,2018,16.8
AFG,2019,17.6
AFG,2020,18.4
AFG,2021,18.4
AFG,2022,18.4
AFG,2023,18.4
AFW,1989,0
AFW,1990,0
AFW,1991,0
AFW,1992,0
AFW,1993,0
AFW,1994,4.37347303003985e-6
AFW,1995,1.32938e-4
AFW,1996,0.007017888
AFW,1997,0.019945459
AFW,1998,0.035648334
AFW,1999,0.086583273
AFW,2000,0.139444899
AFW,2001,0.210153124
AFW,2002,0.412121735
AFW,2003,0.657937929
AFW,2004,1.176318257
AFW,2005,2.322415814
AFW,2006,3.458340893
AFW,2007,4.233398858
AFW,2008,4.98553995
AFW,2009,5.803736218
AFW,2010,7.242530152
AFW,2011,8.664935956
AFW,2012,10.2936545
AFW,2013,12.5777558
AFW,2014,14.92344071
AFW,2015,18.10948504
AFW,2016,22.86974961
AFW,2017,27.08121938
AFW,2018,32.08933702
AFW,2019,35.27644793
AFW,2020,41.74981907
AFW,2021,46.99049731
AFW,2022,46.99049731
AFW,2023,46.99049731
AGO,1989,0
AGO,1990,0
AGO,1991,0
AGO,1992,0
AGO,1993,0
AGO,1994,0
AGO,1995,0
AGO,1996,7.75929e-4
AGO,1997,0.005673746
AGO,1998,0.018453724
AGO,1999,0.071964087
AGO,2000,0.105045562
AGO,2001,0.136013867
AGO,2002,0.270376746
AGO,2003,0.370682065
AGO,2004,0.464814618
AGO,2005,1.143366827
AGO,2006,1.5
AGO,2007,1.7
AGO,2008,1.9
AGO,2009,2.3
AGO,2010,2.8
AGO,2011,4.7
AGO,2012,7.7
AGO,2013,13
AGO,2014,21.4
AGO,2015,22
AGO,2016,23.2
AGO,2017,26
AGO,2018,29
AGO,2019,32.12939197
AGO,2020,32.55014678
AGO,2021,32.60230173
AGO,2022,32.60230173
AGO,2023,32.60230173
ALB,1989,0
ALB,1990,0
ALB,1991,0
ALB,1992,0
ALB,1993,0
ALB,1994,0
ALB,1995,0.011168695
ALB,1996,0.032196828
ALB,1997,0.048593919
ALB,1998,0.06502737
ALB,1999,0.081437045
ALB,2000,0.114097347
ALB,2001,0.325798377
ALB,2002,0.390081273
ALB,2003,0.971900415
ALB,2004,2.420387798
ALB,2005,6.043890864
ALB,2006,9.609991316
ALB,2007,15.03611541
ALB,2008,23.86
ALB,2009,41.2
ALB,2010,45
ALB,2011,47
ALB,2012,49.4
ALB,2013,51.8
ALB,2014,54.3
ALB,2015,56.9
ALB,2016,59.6
ALB,2017,62.4
ALB,2018,65.4
ALB,2019,68.55039112
ALB,2020,72.23767711
ALB,2021,79.32371752
ALB,2022,82.61368583
ALB,2023,82.61368583
AND,1989,0
AND,1990,0
AND,1991,0
AND,1992,0
AND,1993,0
AND,1994,0
AND,1995,0
AND,1996,1.526601023
AND,1997,3.050175385
AND,1998,6.886209218
AND,1999,7.635686143
AND,2000,10.53883561
AND,2001,10.53883561
AND,2002,11.26046872
AND,2003,13.54641288
AND,2004,26.83795439
AND,2005,37.60576622
AND,2006,48.936847
AND,2007,70.87
AND,2008,70.04
AND,2009,78.53
AND,2010,81
AND,2011,81
AND,2012,82.7
AND,2013,84.4
AND,2014,86.1
AND,2015,87.9
AND,2016,89.7
AND,2017,91.56746703
AND,2018,91.56746703
AND,2019,90.71866533
AND,2020,93.20564892
AND,2021,93.89752157
AND,2022,93.89752157
AND,2023,93.89752157
ARB,1989,0
ARB,1990,0
ARB,1991,0
ARB,1992,0
ARB,1993,8.64634e-4
ARB,1994,0.002877601
ARB,1995,0.014685669
ARB,1996,0.040272767
ARB,1997,0.14194828
ARB,1998,0.283811604
ARB,1999,0.644800202
ARB,2000,1.217056416
ARB,2001,1.639957054
ARB,2002,2.797822049
ARB,2003,3.770378137
ARB,2004,7.250127318
ARB,2005,8.614729946
ARB,2006,11.58934867
ARB,2007,14.35376904
ARB,2008,18.55654098
ARB,2009,21.50849307
ARB,2010,25.68097262
ARB,2011,27.5480358
ARB,2012,30.79548733
ARB,2013,33.9101317
ARB,2014,37.65595005
ARB,2015,41.38161705
ARB,2016,41.52919557
ARB,2017,46.66467625
ARB,2018,53.19819117
ARB,2019,60.73102916
ARB,2020,66.44035486
ARB,2021,76.30907665
ARB,2022,76.30907665
ARB,2023,76.30907665
ARE,1989,0
ARE,1990,0
ARE,1991,0
ARE,1992,0
ARE,1993,0
ARE,1994,0
ARE,1995,0.102939175
ARE,1996,0.375393534
ARE,1997,3.295592694
ARE,1998,6.908302986
ARE,1999,14.94269899
ARE,2000,23.62530088
ARE,2001,26.2717542
ARE,2002,28.31648531
ARE,2003,29.47795341
ARE,2004,30.13129617
ARE,2005,40
ARE,2006,52
ARE,2007,61
ARE,2008,63
ARE,2009,64
ARE,2010,68
ARE,2011,78
ARE,2012,84.9999915
ARE,2013,88
ARE,2014,90.4
ARE,2015,90.5
ARE,2016,90.60000732
ARE,2017,94.81992254
ARE,2018,98.45000178
ARE,2019,99.14999796
ARE,2020,100
ARE,2021,100
ARE,2022,100
ARE,2023,100
ARG,1989,0
ARG,1990,0
ARG,1991,0
ARG,1992,0.002992874
ARG,1993,0.029527065
ARG,1994,0.043705951
ARG,1995,0.086277081
ARG,1996,0.141954704
ARG,1997,0.280339882
ARG,1998,0.83076668
ARG,1999,3.284481956
ARG,2000,7.038683086
ARG,2001,9.780807285
ARG,2002,10.88212438
ARG,2003,11.91369655
ARG,2004,16.03668411
ARG,2005,17.72058337
ARG,2006,20.9272021
ARG,2007,25.94663294
ARG,2008,28.11262348
ARG,2009,34
ARG,2010,45
ARG,2011,51
ARG,2012,55.8
ARG,2013,59.9
ARG,2014,64.7
ARG,2015,68.04306411
ARG,2016,70.96898082
ARG,2017,74.29490687
ARG,2018,77.7
ARG,2019,79.94695203
ARG,2020,85.51438646
ARG,2021,87.15070683
ARG,2022,88.37535691
ARG,2023,88.37535691
ARM,1989,0
ARM,1990,0
ARM,1991,0
ARM,1992,0
ARM,1993,0
ARM,1994,0.009117014
ARM,1995,0.052743123
ARM,1996,0.094572902
ARM,1997,0.111650935
ARM,1998,0.128659478
ARM,1999,0.970737757
ARM,2000,1.300470022
ARM,2001,1.631094667
ARM,2002,1.960405046
ARM,2003,4.575217225
ARM,2004,4.899008571
ARM,2005,5.252983352
ARM,2006,5.631787777
ARM,2007,6.021253397
ARM,2008,6.21
ARM,2009,15.3
ARM,2010,25
ARM,2011,32
ARM,2012,37.5
ARM,2013,41.9
ARM,2014,54.62280586
ARM,2015,59.10083377
ARM,2016,64.34602977
ARM,2017,64.74488433
ARM,2018,68.24505226
ARM,2019,66.54394969
ARM,2020,76.50770055
ARM,2021,78.61225758
ARM,2022,78.61225758
ARM,2023,78.61225758
ASM,1989,0
ASM,1990,0
ASM,1991,0
ASM,1992,0
ASM,1993,0
ASM,1994,0
ASM,1995,0
ASM,1996,0
ASM,1997,0
ASM,1998,0
ASM,1999,0
ASM,2000,0
ASM,2001,0
ASM,2002,0
ASM,2003,0
ASM,2004,0
ASM,2005,0
ASM,2006,0
ASM,2007,0
ASM,2008,0
ASM,2009,0
ASM,2010,0
ASM,2011,0
ASM,2012,0
ASM,2013,0
ASM,2014,0
ASM,2015,0
ASM,2016,0
ASM,2017,0
ASM,2018,0
ASM,2019,0
ASM,2020,0
ASM,2021,0
ASM,2022,0
ASM,2023,0
ATG,1989,0
ATG,1990,0
ATG,1991,0
ATG,1992,0
ATG,1993,0
ATG,1994,0
ATG,1995,2.200768802
ATG,1996,2.858449577
ATG,1997,3.480536838
ATG,1998,4.0717165
ATG,1999,5.300681138
ATG,2000,6.482225737
ATG,2001,8.899285515
ATG,2002,12.5
ATG,2003,17.22864878
ATG,2004,24.26654372
ATG,2005,27
ATG,2006,30
ATG,2007,34
ATG,2008,38
ATG,2009,42
ATG,2010,47
ATG,2011,52
ATG,2012,58
ATG,2013,63.4
ATG,2014,67.78
ATG,2015,70
ATG,2016,73
ATG,2017,73
ATG,2018,73
ATG,2019,95.70763132
ATG,2020,95.68550784
ATG,2021,95.66338947
ATG,2022,95.66338947
ATG,2023,95.66338947
AUS,1989,0.585094712
AUS,1990,0.585094712
AUS,1991,1.097203891
AUS,1992,1.768764913
AUS,1993,1.974611016
AUS,1994,2.232101254
AUS,1995,2.759654513
AUS,1996,3.27524987
AUS,1997,16.36935838
AUS,1998,30.81323944
AUS,1999,40.7837839
AUS,2000,46.75611561
AUS,2001,52.689266430000004
AUS,2002,52.689266430000004
AUS,2003,52.689266430000004
AUS,2004,52.689266430000004
AUS,2005,63
AUS,2006,66
AUS,2007,69.45
AUS,2008,71.67
AUS,2009,74.25
AUS,2010,76
AUS,2011,79.48769771
AUS,2012,79
AUS,2013,83.45349717
AUS,2014,84
AUS,2015,84.56051491
AUS,2016,86.54
AUS,2017,86.54504885
AUS,2018,90
AUS,2019,93.60991916
AUS,2020,96.39446689
AUS,2021,96.24
AUS,2022,96.24
AUS,2023,96.24
AUT,1989,0.130369377
AUT,1990,0.130369377
AUT,1991,0.259081553
AUT,1992,0.642817619
AUT,1993,0.76534273
AUT,1994,1.393422968
AUT,1995,1.890210524
AUT,1996,6.909162353
AUT,1997,9.533974317
AUT,1998,15.42121932
AUT,1999,23.0443171
AUT,2000,33.73013295
AUT,2001,39.18545018
AUT,2002,36.56
AUT,2003,42.7
AUT,2004,54.28
AUT,2005,58
AUT,2006,63.6
AUT,2007,69.37
AUT,2008,72.87
AUT,2009,73.45
AUT,2010,75.17
AUT,2011,78.7399931
AUT,2012,80.02999392
AUT,2013,80.6188
AUT,2014,80.99582496
AUT,2015,83.94014193
AUT,2016,84.32374257
AUT,2017,87.93558659
AUT,2018,87.47913723
AUT,2019,87.75220479
AUT,2020,87.52942813
AUT,2021,92.52915104
AUT,2022,93.61409139
AUT,2023,93.61409139
AZE,1989,0
AZE,1990,0
AZE,1991,0
AZE,1992,0
AZE,1993,0
AZE,1994,0.001431415
AZE,1995,0.002055556
AZE,1996,0.006354585
AZE,1997,0.025187933
AZE,1998,0.037485109
AZE,1999,0.099228942
AZE,2000,0.147757576
AZE,2001,0.305564638
AZE,2002,4.999713678
AZE,2003,4.999713678
AZE,2004,4.999713678
AZE,2005,8.030375356
AZE,2006,11.99217733
AZE,2007,14.54
AZE,2008,17.08
AZE,2009,27.4
AZE,2010,46
AZE,2011,50
AZE,2012,54.2
AZE,2013,73.00000137
AZE,2014,75.00001564
AZE,2015,77
AZE,2016,78.2
AZE,2017,79
AZE,2018,79.79999549
AZE,2019,81.09999907
AZE,2020,84.59999573
AZE,2021,86
AZE,2022,86
AZE,2023,86
BDI,1989,0
BDI,1990,0
BDI,1991,0
BDI,1992,0
BDI,1993,0
BDI,1994,0
BDI,1995,0
BDI,1996,8.03592e-4
BDI,1997,0.007979439
BDI,1998,0.015842776
BDI,1999,0.039204469
BDI,2000,0.077248447
BDI,2001,0.106001245
BDI,2002,0.118228412
BDI,2003,0.201273197
BDI,2004,0.349060462
BDI,2005,0.542142866
BDI,2006,0.65759259
BDI,2007,0.7
BDI,2008,0.81
BDI,2009,0.9
BDI,2010,1
BDI,2011,1.11
BDI,2012,1.219999945
BDI,2013,1.264218111
BDI,2014,1.4
BDI,2015,2
BDI,2016,2.2
BDI,2017,2.660748535
BDI,2018,2.7
BDI,2019,2.731443388
BDI,2020,3.787954422
BDI,2021,5.804921577
BDI,2022,5.804921577
BDI,2023,5.804921577
BEL,1989,0.00100674
BEL,1990,0.00100674
BEL,1991,0.020072645
BEL,1992,0.100041027
BEL,1993,0.199446059
BEL,1994,0.69599469
BEL,1995,0.99166299
BEL,1996,2.968411647
BEL,1997,4.93808091
BEL,1998,7.886622701
BEL,1999,13.77221446
BEL,2000,29.43169169
BEL,2001,31.28839551
BEL,2002,46.33
BEL,2003,49.97
BEL,2004,53.86
BEL,2005,55.82
BEL,2006,61.98187002
BEL,2007,66.76042024
BEL,2008,68.85732214
BEL,2009,74.54414555
BEL,2010,77.63978551
BEL,2011,81.609996
BEL,2012,80.71999055
BEL,2013,82.1702
BEL,2014,85
BEL,2015,85.05294175
BEL,2016,86.51647666
BEL,2017,87.67968082
BEL,2018,88.647343
BEL,2019,90.27542801
BEL,2020,91.52641629
BEL,2021,92.78867618
BEL,2022,94.00783071
BEL,2023,94.00783071
BEN,1989,0
BEN,1990,0
BEN,1991,0
BEN,1992,0
BEN,1993,0
BEN,1994,0
BEN,1995,0
BEN,1996,0.0016931
BEN,1997,0.024648796
BEN,1998,0.047877304
BEN,1999,0.154906741
BEN,2000,0.225247851
BEN,2001,0.36341789
BEN,2002,0.702945595
BEN,2003,0.951327115
BEN,2004,1.182540965
BEN,2005,1.271031439
BEN,2006,1.537854346
BEN,2007,1.79
BEN,2008,1.85
BEN,2009,2.24
BEN,2010,3.13
BEN,2011,4.148323066
BEN,2012,4.5
BEN,2013,4.9
BEN,2014,6
BEN,2015,11.25498791
BEN,2016,14.5
BEN,2017,18.7
BEN,2018,19
BEN,2019,22.41593843
BEN,2020,28.22915416
BEN,2021,33.96533089
BEN,2022,33.96533089
BEN,2023,33.96533089
BFA,1989,0
BFA,1990,0
BFA,1991,0
BFA,1992,0
BFA,1993,0
BFA,1994,0
BFA,1995,0
BFA,1996,9.60519e-4
BFA,1997,0.018686353
BFA,1998,0.045423484
BFA,1999,0.061780293
BFA,2000,0.077080169
BFA,2001,0.157732465
BFA,2002,0.200992598
BFA,2003,0.373440303
BFA,2004,0.400295285
BFA,2005,0.469914489
BFA,2006,0.63270756399999994
BFA,2007,0.75
BFA,2008,0.92
BFA,2009,1.13
BFA,2010,2.4
BFA,2011,3
BFA,2012,3.725034916
BFA,2013,5
BFA,2014,6
BFA,2015,6.55
BFA,2016,7.14
BFA,2017,7.79
BFA,2018,8.5
BFA,2019,9.27180601
BFA,2020,13.93797176
BFA,2021,21.57982734
BFA,2022,21.57982734
BFA,2023,21.57982734
BGD,1989,0
BGD,1990,0
BGD,1991,0
BGD,1992,0
BGD,1993,0
BGD,1994,0
BGD,1995,0
BGD,1996,0
BGD,1997,7.51046e-4
BGD,1998,0.003684813
BGD,1999,0.036170407
BGD,2000,0.071039423
BGD,2001,0.129807974
BGD,2002,0.139920289
BGD,2003,0.163877665
BGD,2004,0.199036334
BGD,2005,0.241637326
BGD,2006,1
BGD,2007,1.8
BGD,2008,2.5
BGD,2009,3.1
BGD,2010,3.7
BGD,2011,4.5
BGD,2012,5
BGD,2013,6.63
BGD,2014,11.9
BGD,2015,12.9
BGD,2016,18.1
BGD,2017,19.8
BGD,2018,23.44
BGD,2019,27.76
BGD,2020,32.87
BGD,2021,38.91744466
BGD,2022,38.91744466
BGD,2023,38.91744466
BGR,1989,0
BGR,1990,0
BGR,1991,0
BGR,1992,0
BGR,1993,0.002339042
BGR,1994,0.019526669
BGR,1995,0.119665549
BGR,1996,0.725251167
BGR,1997,1.219813132
BGR,1998,1.844965121
BGR,1999,2.908154025
BGR,2000,5.370923469
BGR,2001,7.612297749
BGR,2002,9.08
BGR,2003,12.04
BGR,2004,18.13
BGR,2005,19.97
BGR,2006,27.09
BGR,2007,33.64
BGR,2008,39.67
BGR,2009,45
BGR,2010,46.23
BGR,2011,47.97999305
BGR,2012,51.89998767
BGR,2013,53.0615
BGR,2014,55.49
BGR,2015,56.65625161
BGR,2016,59.82554766
BGR,2017,63.41010138
BGR,2018,64.78201069
BGR,2019,67.94698094
BGR,2020,70.16248359
BGR,2021,75.27144583
BGR,2022,79.12686326
BGR,2023,79.12686326
BHR,1989,0
BHR,1990,0
BHR,1991,0
BHR,1992,0
BHR,1993,0
BHR,1994,0
BHR,1995,0.346205844
BHR,1996,0.843254219
BHR,1997,1.646299202
BHR,1998,3.218202151
BHR,1999,4.720358118
BHR,2000,6.153732546
BHR,2001,15.03863425
BHR,2002,18.05072089
BHR,2003,21.55494499
BHR,2004,21.45868051
BHR,2005,21.30373351
BHR,2006,28.24395243
BHR,2007,32.91
BHR,2008,51.95
BHR,2009,53
BHR,2010,55
BHR,2011,76.9999665
BHR,2012,88
BHR,2013,90.0000397
BHR,2014,90.50313348
BHR,2015,93.4783008
BHR,2016,97.9999807
BHR,2017,95.87813575
BHR,2018,98.64467258
BHR,2019,99.70150438
BHR,2020,99.67103159
BHR,2021,100
BHR,2022,100
BHR,2023,100
BHS,1989,0
BHS,1990,0
BHS,1991,0
BHS,1992,0
BHS,1993,0
BHS,1994,0
BHS,1995,0.960030721
BHS,1996,1.746950698
BHS,1997,1.362953903
BHS,1998,2.33559071
BHS,1999,3.764557822
BHS,2000,8
BHS,2001,11.8
BHS,2002,18
BHS,2003,20
BHS,2004,22
BHS,2005,25
BHS,2006,26
BHS,2007,27
BHS,2008,31.54
BHS,2009,33.88
BHS,2010,43
BHS,2011,65
BHS,2012,71.74820281
BHS,2013,72
BHS,2014,76.92
BHS,2015,78
BHS,2016,80
BHS,2017,80.6
BHS,2018,83
BHS,2019,90.69327663
BHS,2020,92.4760204
BHS,2021,94.29380729
BHS,2022,94.29380729
BHS,2023,94.29380729
BIH,1989,0
BIH,1990,0
BIH,1991,0
BIH,1992,0
BIH,1993,0
BIH,1994,0
BIH,1995,0
BIH,1996,0.015125563
BIH,1997,0.059425563
BIH,1998,0.14367106
BIH,1999,0.1943742
BIH,2000,1.08296075
BIH,2001,1.200526951
BIH,2002,2.648267914
BIH,2003,3.965036834
BIH,2004,15.46897162
BIH,2005,21.326701
BIH,2006,25.12238569
BIH,2007,27.92
BIH,2008,34.66
BIH,2009,37.74
BIH,2010,42.75
BIH,2011,43.88768653
BIH,2012,45.06450043
BIH,2013,48.52131417
BIH,2014,49.91773243
BIH,2015,52.6
BIH,2016,60.25653543
BIH,2017,64.89202051
BIH,2018,70.12013504
BIH,2019,69.94634763
BIH,2020,73.21175294
BIH,2021,75.67620138
BIH,2022,78.8455371
BIH,2023,78.8455371
BLR,1989,0
BLR,1990,0
BLR,1991,0
BLR,1992,0
BLR,1993,0
BLR,1994,4.85951e-4
BLR,1995,0.002921254
BLR,1996,0.029298294
BLR,1997,0.049020891
BLR,1998,0.073868897
BLR,1999,0.494881245
BLR,2000,1.860398126
BLR,2001,4.300616022
BLR,2002,8.950971315
BLR,2003,8.950971315
BLR,2004,8.950971315
BLR,2005,8.950971315
BLR,2006,16.2
BLR,2007,19.7
BLR,2008,23
BLR,2009,27.43
BLR,2010,31.8
BLR,2011,39.64889566
BLR,2012,46.91
BLR,2013,54.17
BLR,2014,59.02
BLR,2015,62.23036091
BLR,2016,71.11304576
BLR,2017,74.43644541
BLR,2018,79.12988669
BLR,2019,82.78915209
BLR,2020,85.08791245
BLR,2021,86.88841196
BLR,2022,89.50733148
BLR,2023,89.50733148
BLZ,1989,0
BLZ,1990,0
BLZ,1991,0
BLZ,1992,0
BLZ,1993,0
BLZ,1994,0
BLZ,1995,0.04539718
BLZ,1996,0.882807327
BLZ,1997,1.288582302
BLZ,1998,2.091516391
BLZ,1999,4.076740564
BLZ,2000,5.963835303
BLZ,2001,5.963835303
BLZ,2002,5.684251214
BLZ,2003,5.684251214
BLZ,2004,9.8
BLZ,2005,17
BLZ,2006,24
BLZ,2007,24.6
BLZ,2008,26.3
BLZ,2009,27.2
BLZ,2010,28.2
BLZ,2011,30.7
BLZ,2012,31
BLZ,2013,33.6
BLZ,2014,38.7
BLZ,2015,41.59
BLZ,2016,44.57574032
BLZ,2017,47.0826258
BLZ,2018,49.8
BLZ,2019,57.11844188
BLZ,2020,59.50638944
BLZ,2021,61.9941698
BLZ,2022,61.9941698
BLZ,2023,61.9941698
BMU,1989,0
BMU,1990,0
BMU,1991,0
BMU,1992,0
BMU,1993,0
BMU,1994,0
BMU,1995,6.838163465
BMU,1996,16.20246602
BMU,1997,24.18925674
BMU,1998,32.10375935
BMU,1999,39.94758876
BMU,2000,42.94986002
BMU,2001,47.5096999
BMU,2002,52.03159737
BMU,2003,56.52201218
BMU,2004,60.99086701
BMU,2005,65.44706579
BMU,2006,69.89965516
BMU,2007,74.35059403
BMU,2008,82.3
BMU,2009,83.25
BMU,2010,84.21
BMU,2011,88.336
BMU,2012,91.29930452
BMU,2013,95.3
BMU,2014,96.8
BMU,2015,98.32360965
BMU,2016,98
